open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1734141600000,102112.90,102176.10,101923.00,101939.20,381.821,1734141779999,38957038.48900,10580,141.703,14459661.93430,0
1734141780000,101939.10,102035.50,101923.40,102012.70,229.363,1734141959999,23391683.61200,6950,137.157,13987954.46990,0
1734141960000,102012.80,102025.80,101886.10,101921.50,365.248,1734142139999,37227123.93030,8043,146.745,14955544.46650,0
1734142140000,101921.60,101921.60,101707.90,101766.40,913.683,1734142319999,93026998.76450,14047,289.226,29449194.06440,0
1734142320000,101766.40,101775.10,101632.50,101729.10,636.168,1734142499999,64692440.42880,14200,271.000,27556758.61420,0
1734142500000,101729.10,101816.50,101665.40,101734.60,231.175,1734142679999,23514824.22120,6718,108.540,11041214.94330,0
1734142680000,101734.60,101840.20,101725.30,101779.30,232.856,1734142859999,23705924.63300,5603,146.487,14912959.54640,0
1734142860000,101779.30,101813.70,101737.40,101773.40,111.252,1734143039999,11322921.48350,4768,70.506,7175696.16440,0
1734143040000,101773.40,101800.00,101740.00,101747.50,90.119,1734143219999,9171737.15690,3038,43.533,4430611.22500,0
1734143220000,101747.50,101782.10,101679.70,101765.70,210.796,1734143399999,21444390.00150,5258,112.394,11433520.40930,0
1734143400000,101765.60,101958.00,101744.00,101914.20,347.319,1734143579999,35388235.19580,7075,258.838,26372053.65590,0
1734143580000,101914.10,101924.10,101816.70,101827.00,79.771,1734143759999,8126513.29550,3091,31.960,3255913.54040,0
1734143760000,101827.00,101926.10,101827.00,101925.80,91.961,1734143939999,9369414.91880,3436,54.052,5507128.61260,0
1734143940000,101925.80,101997.00,101915.30,101995.90,133.011,1734144119999,13561995.61440,3635,85.717,8739333.77210,0
1734144120000,101995.80,102263.50,101995.80,102120.10,723.096,1734144299999,73868522.42330,11572,518.648,52981532.79810,0
1734144300000,102120.00,102194.50,102017.70,102099.10,294.985,1734144479999,30117068.40630,7891,139.224,14213619.89500,0
1734144480000,102099.20,102109.40,102022.50,102022.50,214.701,1734144659999,21915116.79250,4587,45.110,4604357.29120,0
1734144660000,102022.60,102024.30,101944.50,101988.00,116.036,1734144839999,11834045.70950,4014,38.652,3941934.12230,0
1734144840000,101988.00,102043.00,101945.40,101957.10,84.920,1734145019999,8661149.67300,3442,34.878,3557344.58700,0
1734145020000,101957.20,102034.70,101946.60,101994.50,78.241,1734145199999,7980533.72530,2832,44.730,4562550.74420,0
1734145200000,101994.50,102020.00,101990.00,102020.00,58.910,1734145379999,6009305.11800,2148,32.071,3271514.84970,0
1734145380000,102020.00,102136.00,102019.20,102078.80,130.601,1734145559999,13330836.12510,4444,85.009,8676574.58110,0
1734145560000,102078.80,102135.90,102068.60,102102.40,99.214,1734145739999,10130887.90050,3399,59.113,6036080.58240,0
1734145740000,102102.40,102122.80,102089.00,102089.10,58.632,1734145919999,5987063.57810,2627,25.351,2588638.65330,0
1734145920000,102089.00,102187.50,102089.00,102121.60,117.588,1734146099999,12010121.79750,3575,76.543,7817823.21530,0
1734146100000,102121.60,102125.00,102040.10,102069.70,92.054,1734146279999,9397296.77460,3458,22.825,2329867.65810,0
1734146280000,102069.70,102144.00,102065.00,102135.20,72.087,1734146459999,7361020.51210,2530,37.153,3793807.30660,0
1734146460000,102135.10,102199.40,102083.90,102182.20,101.410,1734146639999,10358640.88800,3059,52.498,5362167.81340,0
1734146640000,102182.20,102196.50,102160.90,102185.80,88.023,1734146819999,8994008.68320,2447,35.968,3674998.49400,0
1734146820000,102185.70,102196.20,102155.40,102155.50,68.877,1734146999999,7037270.74500,1965,30.771,3144026.84650,0
1734147000000,102155.50,102155.50,102120.00,102125.90,105.117,1734147179999,10736684.48180,2422,36.820,3760617.74230,0
1734147180000,102126.80,102256.10,102126.80,102256.10,196.715,1734147359999,20104201.74520,4040,152.532,15589383.60260,0
1734147360000,102256.00,102322.00,102221.80,102321.90,239.092,1734147539999,24452001.44340,5696,150.990,15442094.23330,0
1734147540000,102322.00,102329.30,102230.70,102230.70,217.049,1734147719999,22203260.31270,6577,106.872,10932648.13500,0
1734147720000,102230.70,102256.20,102205.00,102251.70,92.571,1734147899999,9464199.30910,2687,45.831,4685650.51470,0
1734147900000,102251.60,102264.90,102165.60,102184.10,136.897,1734148079999,13991986.67490,3446,44.938,4592812.51380,0
1734148080000,102184.10,102184.10,102016.40,102029.40,164.035,1734148259999,16749090.92200,5051,29.835,3046384.22610,0
1734148260000,102029.40,102145.20,102029.40,102109.40,125.014,1734148439999,12763293.52700,3793,49.257,5028464.56120,0
1734148440000,102109.40,102133.90,102076.60,102086.70,76.440,1734148619999,7804657.11900,2887,23.134,2361934.53830,0
1734148620000,102086.80,102127.90,102040.70,102040.70,91.563,1734148799999,9347290.26450,3098,37.286,3806642.66060,0
1734148800000,102040.70,102103.40,102040.70,102087.00,80.351,1734148979999,8202382.81850,2598,37.858,3864501.97600,0
1734148980000,102087.10,102113.60,101906.80,101951.60,380.885,1734149159999,38845135.07470,6349,57.349,5850346.36060,0
1734149160000,101951.60,101970.40,101896.90,101925.00,201.100,1734149339999,20497504.74940,4761,46.930,4783633.00150,0
1734149340000,101925.10,101925.10,101868.20,101882.40,169.378,1734149519999,17257997.92460,3892,56.295,5735467.76880,0
1734149520000,101882.30,101890.60,101778.20,101782.50,246.356,1734149699999,25086546.11990,5934,77.314,7873028.14030,0
1734149700000,101782.50,101886.80,101775.10,101816.50,191.885,1734149879999,19540072.45170,5203,104.802,10672009.34070,0
1734149880000,101816.50,101908.10,101809.60,101908.00,125.542,1734150059999,12788630.38020,3076,98.038,9986671.16660,0
1734150060000,101908.10,101940.40,101864.10,101915.10,127.588,1734150239999,13002414.58330,3274,87.274,8893913.41920,0
1734150240000,101915.10,101949.70,101876.60,101900.00,158.973,1734150419999,16201877.02360,3282,118.476,12074998.37300,0
1734150420000,101900.00,101900.10,101770.00,101775.10,250.236,1734150599999,25476665.88840,4967,62.443,6356468.42380,0
1734150600000,101775.10,101849.00,101745.60,101745.60,251.778,1734150779999,25628243.66350,5329,131.351,13371440.95610,0
1734150780000,101745.70,101800.00,101682.00,101682.10,547.308,1734150959999,55694254.11010,6233,99.678,10144100.29630,0
1734150960000,101682.00,101696.50,101581.40,101595.40,364.361,1734151139999,37037601.45680,8831,136.720,13898093.22360,0
1734151140000,101595.30,101771.10,101557.80,101667.60,269.252,1734151319999,27376059.36190,6011,130.817,13300999.51600,0
1734151320000,101667.50,101674.50,101618.10,101625.10,171.783,1734151499999,17461490.78610,4148,116.862,11878965.34440,0
1734151500000,101625.10,101718.10,101567.50,101717.50,395.006,1734151679999,40146779.47960,7121,267.978,27239729.50070,0
1734151680000,101717.40,101717.50,101579.90,101595.00,213.448,1734151859999,21694041.60560,5063,90.610,9209080.12120,0
1734151860000,101594.90,101673.20,101594.90,101668.10,220.254,1734152039999,22383168.06630,4989,169.553,17230641.17910,0
1734152040000,101668.10,101730.50,101660.80,101705.40,116.071,1734152219999,11805111.63130,3069,77.568,7889142.48220,0
1734152220000,101705.40,101705.50,101644.90,101645.00,64.620,1734152399999,6570362.10310,2411,34.227,3480203.56360,0
1734152400000,101645.00,101694.60,101595.90,101638.50,232.354,1734152579999,23618471.13900,5105,114.048,11594979.77610,0
1734152580000,101638.40,101699.90,101631.50,101689.00,122.548,1734152759999,12458847.86110,3472,100.616,10229260.86500,0
1734152760000,101689.00,101710.00,101662.70,101688.20,299.144,1734152939999,30421327.83490,4242,254.785,25910224.28640,0
1734152940000,101688.20,101722.80,101665.30,101665.40,60.670,1734153119999,6169845.12840,2095,35.113,3570971.62950,0
1734153120000,101665.30,101739.90,101639.30,101701.90,194.208,1734153299999,19749590.37350,3773,121.691,12375768.85840,0
1734153300000,101701.90,101788.70,101656.90,101697.60,451.147,1734153479999,45892020.89410,7732,245.425,24965707.90810,0
1734153480000,101697.60,101700.00,101651.60,101699.90,230.690,1734153659999,23456983.55730,4391,134.666,13693148.55000,0
1734153660000,101700.00,101756.60,101692.60,101748.90,99.721,1734153839999,10144346.13670,3158,60.020,6105616.92420,0
1734153840000,101749.00,101797.80,101744.10,101790.10,76.191,1734154019999,7753646.85540,2117,60.479,6154757.94680,0
1734154020000,101790.10,101790.20,101682.10,101754.50,638.431,1734154199999,64939113.31490,5208,428.905,43624330.51260,0
1734154200000,101754.40,101757.30,101709.40,101757.20,101.704,1734154379999,10347380.04760,2640,53.975,5491311.91350,0
1734154380000,101757.20,101757.30,101702.90,101738.80,61.106,1734154559999,6216507.00620,2732,29.549,3006080.74310,0
1734154560000,101738.80,101757.20,101700.00,101700.10,102.322,1734154739999,10409342.54840,2895,54.788,5573726.90000,0
1734154740000,101700.00,101718.40,101657.70,101691.90,64.416,1734154919999,6550075.83020,2527,20.605,2095200.73140,0
1734154920000,101692.00,101698.50,101657.90,101670.00,68.354,1734155099999,6950268.81730,2296,44.097,4483819.69180,0
1734155100000,101670.00,101711.50,101662.50,101711.40,46.186,1734155279999,4696592.71440,1760,27.812,2828132.95770,0
1734155280000,101711.40,101751.30,101690.10,101744.80,49.337,1734155459999,5018949.07640,2227,35.818,3643634.42420,0
1734155460000,101744.80,101744.90,101715.20,101715.20,47.015,1734155639999,4782894.63800,2063,19.567,1990561.27970,0
1734155640000,101715.30,101715.30,101660.00,101667.60,60.741,1734155819999,6176156.89380,2338,19.187,1950848.99120,0
1734155820000,101667.70,101700.00,101650.00,101699.90,69.467,1734155999999,7062124.82900,2362,31.786,3231496.32960,0
1734156000000,101699.90,101721.20,101655.00,101709.90,69.240,1734156179999,7040598.20930,3496,27.511,2797484.15960,0
1734156180000,101709.80,101776.90,101709.80,101776.90,69.641,1734156359999,7085448.83250,2758,41.265,4198459.73410,0
1734156360000,101776.90,101822.40,101762.80,101822.10,99.721,1734156539999,10150683.81580,2717,69.069,7030754.22930,0
1734156540000,101822.10,101888.00,101822.00,101841.00,164.355,1734156719999,16741396.49450,3071,103.512,10543618.96880,0
1734156720000,101840.90,101841.10,101816.90,101820.10,99.932,1734156899999,10176448.57650,2264,12.613,1284414.21230,0
1734156900000,101820.10,101895.00,101820.00,101869.80,94.138,1734157079999,9589334.13220,2519,74.364,7574952.32130,0
1734157080000,101869.90,101894.40,101833.30,101894.30,105.872,1734157259999,10785600.40150,2855,68.435,6971878.92010,0
1734157260000,101894.40,101920.00,101890.50,101890.60,184.029,1734157439999,18753343.55950,3236,108.272,11033239.89550,0
1734157440000,101890.50,101920.00,101874.80,101888.20,104.655,1734157619999,10664342.41800,2402,64.846,6607804.43230,0
1734157620000,101888.00,101963.00,101885.50,101962.90,114.592,1734157799999,11680987.74620,2655,83.207,8481654.80070,0
1734157800000,101963.00,101968.90,101933.40,101941.10,72.605,1734157979999,7402231.04570,2366,35.502,3619503.40430,0
1734157980000,101941.10,101941.20,101904.20,101921.30,70.555,1734158159999,7191359.55010,2681,15.976,1628350.16740,0
1734158160000,101921.40,101961.30,101910.00,101910.00,49.159,1734158339999,5010910.28360,2140,24.058,2452275.97360,0
1734158340000,101910.10,101910.10,101822.90,101824.20,138.812,1734158519999,14138443.42870,2535,21.571,2196972.52410,0
1734158520000,101824.20,101824.20,101750.00,101750.10,163.752,1734158699999,16668531.10180,2918,41.431,4216551.05190,0
1734158700000,101750.20,101968.90,101750.10,101924.00,265.002,1734158879999,27003145.80050,5493,171.788,17504019.32050,0
1734158880000,101923.90,101924.00,101857.00,101874.80,91.979,1734159059999,9370921.06200,2861,26.412,2690732.67510,0
1734159060000,101874.70,101906.70,101859.10,101859.10,46.198,1734159239999,4706741.01660,1987,20.173,2055323.73410,0
1734159240000,101859.10,101869.70,101842.30,101856.80,68.982,1734159419999,7026302.25630,1829,15.706,1599730.05690,0
1734159420000,101856.90,101877.50,101836.50,101874.40,65.842,1734159599999,6706629.25090,1839,45.812,4666413.15060,0
1734159600000,101874.40,101895.20,101860.80,101860.80,74.326,1734159779999,7572560.68230,2216,35.137,3579738.82390,0
1734159780000,101860.90,101860.90,101800.00,101800.00,75.603,1734159959999,7699493.70840,2075,19.075,1942680.99380,0
1734159960000,101800.00,101800.00,101737.50,101740.30,90.331,1734160139999,9192796.83050,2314,19.483,1982656.35570,0
1734160140000,101740.30,101742.40,101710.10,101729.90,116.656,1734160319999,11867210.18380,2407,48.941,4978777.68230,0
1734160320000,101729.90,101729.90,101692.90,101705.90,74.608,1734160499999,7588161.97390,2066,25.123,2555089.23670,0
1734160500000,101705.90,101798.30,101700.00,101797.00,172.398,1734160679999,17542877.71000,3149,132.801,13514011.72530,0
1734160680000,101797.00,101824.30,101752.70,101762.90,108.999,1734160859999,11096322.90130,2732,69.719,7097459.70590,0
1734160860000,101762.90,101772.80,101739.80,101756.80,51.509,1734161039999,5241466.97210,1831,30.032,3056083.33130,0
1734161040000,101756.70,101756.80,101617.50,101666.10,448.512,1734161219999,45594477.38070,5385,91.412,9291135.13470,0
1734161220000,101666.20,101683.00,101578.00,101617.10,405.412,1734161399999,41195177.02610,5870,186.007,18900052.18080,0
1734161400000,101617.10,101725.20,101612.00,101712.00,228.286,1734161579999,23211494.78870,3521,165.571,16834038.90540,0
1734161580000,101712.10,101731.00,101692.00,101718.20,199.109,1734161759999,20250857.53180,3111,114.036,11598409.65030,0
1734161760000,101718.10,101737.90,101693.40,101737.80,71.797,1734161939999,7303187.32640,2271,52.073,5296831.61690,0
1734161940000,101737.90,101763.30,101724.60,101748.70,73.796,1734162119999,7508676.94480,2605,49.563,5042988.76260,0
1734162120000,101748.80,101748.80,101716.00,101716.00,50.804,1734162299999,5168195.07810,1595,9.546,971083.81720,0
1734162300000,101716.00,101769.20,101716.00,101745.70,54.177,1734162479999,5512134.20720,2106,32.145,3270444.45010,0
1734162480000,101745.60,101860.80,101738.80,101856.20,133.326,1734162659999,13574049.39600,3214,101.764,10361041.61570,0
1734162660000,101856.20,101870.70,101818.60,101866.80,70.381,1734162839999,7167352.46880,2030,34.212,3484107.15200,0
1734162840000,101866.80,101870.60,101835.60,101835.60,49.575,1734163019999,5049405.53830,1610,20.824,2121011.35660,0
1734163020000,101835.60,101837.20,101744.90,101787.00,255.711,1734163199999,26028774.72680,3413,65.063,6621421.65780,0
1734163200000,101787.00,101840.20,101786.40,101811.90,83.443,1734163379999,8495399.74640,2961,51.036,5195852.14080,0
1734163380000,101811.90,101818.70,101745.00,101756.40,65.209,1734163559999,6636744.14640,2420,19.421,1976520.50160,0
1734163560000,101756.50,101783.60,101705.60,101709.80,106.006,1734163739999,10784355.34940,2458,48.388,4922715.59230,0
1734163740000,101709.80,101731.00,101705.60,101714.70,44.737,1734163919999,4550484.45170,1778,20.574,2092695.43030,0
1734163920000,101714.80,101727.50,101659.80,101659.80,82.478,1734164099999,8387283.69560,2350,27.865,2833528.80860,0
1734164100000,101659.90,101708.30,101650.00,101650.00,87.187,1734164279999,8865175.64540,2331,27.879,2834787.52520,0
1734164280000,101650.00,101689.90,101650.00,101650.90,97.991,1734164459999,9962693.99140,2263,57.412,5837023.60730,0
1734164460000,101651.00,101689.90,101650.90,101689.80,68.430,1734164639999,6956724.87050,1653,30.634,3114280.53170,0
1734164640000,101689.90,101692.50,101668.70,101692.50,51.376,1734164819999,5223980.41400,1360,30.872,3139121.42850,0
1734164820000,101692.40,101740.90,101692.40,101717.80,75.503,1734164999999,7679999.64660,1707,62.369,6343884.90030,0
1734165000000,101717.70,101717.80,101555.00,101605.90,211.137,1734165179999,21454355.60270,4650,45.667,4639836.96580,0
1734165180000,101605.90,101717.80,101605.90,101711.50,96.472,1734165359999,9807849.78900,2881,54.131,5503084.15990,0
1734165360000,101711.50,101763.30,101649.20,101752.70,117.610,1734165539999,11961704.10370,3273,61.219,6227018.76690,0
1734165540000,101752.60,101755.00,101730.20,101754.70,45.520,1734165719999,4631449.99610,1601,24.073,2449277.78130,0
1734165720000,101754.80,101783.10,101754.70,101776.50,91.140,1734165899999,9275308.60710,2150,66.688,6786729.25410,0
1734165900000,101776.60,101788.80,101728.60,101760.00,71.997,1734166079999,7326644.70040,2593,33.622,3421538.22030,0
1734166080000,101760.00,101822.40,101727.20,101822.40,153.637,1734166259999,15638485.72620,3228,130.685,13302411.16530,0
1734166260000,101822.40,101838.10,101809.90,101834.50,98.726,1734166439999,10053094.55560,1914,66.681,6790038.73620,0
1734166440000,101834.50,101838.10,101800.10,101824.50,75.046,1734166619999,7641722.02130,2231,33.470,3408246.45390,0
1734166620000,101824.50,101826.80,101772.00,101774.10,86.432,1734166799999,8799080.68460,1878,25.579,2603978.21600,0
1734166800000,101774.10,101774.10,101677.30,101677.30,239.888,1734166979999,24401691.59790,3617,22.945,2334219.39980,0
1734166980000,101677.40,101680.00,101633.10,101633.20,107.163,1734167159999,10894050.01740,2648,51.112,5195956.94220,0
1734167160000,101633.10,101671.20,101614.00,101671.20,63.780,1734167339999,6482756.25840,2211,31.295,3181098.20650,0
1734167340000,101671.10,101671.20,101638.60,101648.50,62.234,1734167519999,6326217.48440,2075,29.459,2994525.43890,0
1734167520000,101648.50,101648.60,101555.30,101576.80,268.952,1734167699999,27323566.70740,3592,87.275,8866288.68470,0
1734167700000,101576.80,101633.70,101560.20,101627.00,222.897,1734167879999,22641863.71440,3304,189.098,19208034.22530,0
1734167880000,101627.00,101658.10,101612.00,101658.10,100.423,1734168059999,10207188.18360,2255,80.993,8232220.67290,0
1734168060000,101658.00,101658.10,101600.00,101612.40,75.978,1734168239999,7720791.90680,2092,30.974,3147473.15330,0
1734168240000,101612.40,101648.10,101612.40,101640.10,46.576,1734168419999,4733760.22220,2034,30.837,3134126.06280,0
1734168420000,101640.00,101640.10,101612.30,101615.90,34.326,1734168599999,3488155.90820,1428,14.494,1472837.33560,0
1734168600000,101615.90,101627.80,101605.60,101610.70,60.155,1734168779999,6112525.55060,1592,17.434,1771515.81360,0
1734168780000,101610.70,101657.10,101607.10,101610.90,58.217,1734168959999,5916531.51130,2060,30.336,3083017.23470,0
1734168960000,101610.90,101611.00,101542.70,101542.70,172.420,1734169139999,17512589.67450,2955,15.618,1586448.07410,0
1734169140000,101542.70,101561.20,101455.00,101491.80,333.174,1734169319999,33816678.87500,5919,93.602,9500782.99730,0
1734169320000,101491.90,101642.80,101491.80,101639.10,151.409,1734169499999,15380522.47770,3784,108.378,11009340.97790,0
1734169500000,101639.10,101644.90,101609.00,101626.80,81.550,1734169679999,8287847.55120,2318,34.256,3481284.52210,0
1734169680000,101626.80,101626.90,101515.90,101515.90,78.550,1734169859999,7978757.01470,2631,18.118,1840298.37730,0
1734169860000,101515.90,101569.10,101489.00,101523.90,126.263,1734170039999,12818715.94420,3362,56.693,5755533.75120,0
1734170040000,101524.00,101561.40,101513.80,101548.00,48.655,1734170219999,4940431.07340,2164,27.031,2744712.37530,0
1734170220000,101547.90,101547.90,101522.00,101524.10,83.425,1734170399999,8470516.15000,2048,21.641,2197160.94300,0
1734170400000,101524.10,101535.30,101413.00,101437.50,265.900,1734170579999,26979823.96380,5341,93.863,9523805.89360,0
1734170580000,101437.50,101453.70,101345.10,101359.10,360.824,1734170759999,36591452.54970,6474,133.544,13544265.64230,0
1734170760000,101359.10,101419.40,101350.20,101386.20,264.390,1734170939999,26805901.66940,4977,163.182,16544640.75760,0
1734170940000,101386.20,101391.00,101298.60,101380.10,388.778,1734171119999,39397299.17210,6454,123.955,12562298.30880,0
1734171120000,101380.10,101380.10,101322.90,101348.60,147.603,1734171299999,14960064.52330,3303,73.773,7476900.08730,0
1734171300000,101348.50,101414.40,101305.70,101336.90,224.632,1734171479999,22768723.24090,5521,147.315,14932593.84020,0
1734171480000,101337.00,101367.90,101298.40,101342.90,207.778,1734171659999,21054949.03330,4600,120.946,12256175.35300,0
1734171660000,101342.90,101404.20,101319.60,101359.90,332.159,1734171839999,33667474.81200,4898,250.441,25384422.28410,0
1734171840000,101360.00,101429.70,101319.50,101422.20,182.638,1734172019999,18515952.10820,4827,125.718,12745157.19800,0
1734172020000,101422.20,101440.30,101418.00,101430.60,101.285,1734172199999,10273376.73730,3009,59.046,5989002.49320,0
1734172200000,101430.60,101479.80,101423.70,101453.00,126.140,1734172379999,12797475.55580,4065,67.129,6810511.42720,0
1734172380000,101453.00,101465.20,101418.70,101465.20,83.025,1734172559999,8421843.49760,2435,37.401,3793816.91690,0
1734172560000,101465.20,101523.10,101465.10,101513.90,193.645,1734172739999,19654617.12970,4123,150.497,15275203.40770,0
1734172740000,101514.00,101536.00,101469.40,101469.40,112.962,1734172919999,11466099.12550,3221,72.412,7350464.71070,0
1734172920000,101469.50,101528.80,101469.40,101528.80,68.049,1734173099999,6906908.74650,2420,42.665,4330578.90170,0
1734173100000,101528.80,101564.00,101521.60,101537.90,127.037,1734173279999,12900355.97990,3676,78.554,7977040.36570,0
1734173280000,101537.90,101570.60,101527.10,101563.90,54.291,1734173459999,5513459.79760,2114,29.598,3005813.13210,0
1734173460000,101563.90,101564.00,101542.40,101551.60,51.928,1734173639999,5273338.13870,1608,24.992,2537971.70940,0
1734173640000,101551.60,101563.90,101500.60,101535.30,84.853,1734173819999,8615696.18730,2962,37.427,3800291.82240,0
1734173820000,101535.40,101542.10,101517.50,101525.20,52.739,1734173999999,5354605.16650,2421,13.715,1392471.12470,0
1734174000000,101525.20,101565.00,101495.00,101549.40,99.686,1734174179999,10121647.76860,2853,44.640,4532752.75190,0
1734174180000,101549.40,101567.10,101515.20,101515.30,83.419,1734174359999,8471420.28030,2008,55.232,5609057.19450,0
1734174360000,101515.30,101520.40,101459.10,101459.10,142.283,1734174539999,14441079.05980,2704,63.818,6477963.50240,0
1734174540000,101459.20,101498.50,101451.10,101498.50,94.863,1734174719999,9625183.32960,2062,54.666,5546632.38380,0
1734174720000,101498.50,101498.50,101482.80,101490.80,50.860,1734174899999,5161956.28320,1539,13.931,1413896.58230,0
1734174900000,101490.70,101491.40,101437.60,101491.30,93.454,1734175079999,9481619.90980,2261,52.081,5283983.23140,0
1734175080000,101491.40,101556.80,101491.40,101556.70,105.153,1734175259999,10675378.93640,2744,85.212,8650909.71050,0
1734175260000,101556.80,101596.90,101554.40,101577.10,116.736,1734175439999,11858227.21900,3635,85.863,8722066.23100,0
1734175440000,101577.00,101610.00,101577.00,101598.10,128.712,1734175619999,13076803.01790,3253,96.895,9844186.37270,0
1734175620000,101598.00,101611.50,101598.00,101605.20,62.954,1734175799999,6396614.18430,1743,38.031,3864202.49950,0
1734175800000,101605.10,101644.90,101594.80,101644.80,201.589,1734175979999,20483999.52580,4223,140.034,14229156.30810,0
1734175980000,101644.80,101661.20,101591.10,101591.10,110.010,1734176159999,11180301.45040,2967,56.938,5786913.49650,0
1734176160000,101591.10,101605.00,101550.00,101581.50,101.617,1734176339999,10322075.01290,2601,58.242,5915979.30460,0
1734176340000,101581.50,101600.00,101555.10,101599.90,137.445,1734176519999,13961987.78850,2369,73.960,7513077.43260,0
1734176520000,101600.00,101644.80,101592.00,101644.80,180.590,1734176699999,18349802.67910,2312,156.640,15916003.58700,0
1734176700000,101644.80,101644.80,101611.40,101631.80,72.852,1734176879999,7403376.63740,1634,45.962,4670750.23520,0
1734176880000,101631.80,101681.40,101627.70,101679.00,122.733,1734177059999,12476763.77040,2897,90.691,9219533.68020,0
1734177060000,101679.00,101679.10,101607.90,101607.90,124.451,1734177239999,12648664.70020,2759,64.285,6533409.73990,0
1734177240000,101608.00,101609.40,101544.00,101555.90,65.956,1734177419999,6699875.46350,2097,15.444,1568751.03700,0
1734177420000,101556.00,101564.40,101528.00,101562.70,61.263,1734177599999,6221285.42670,1937,24.429,2480740.62950,0
1734177600000,101562.60,101625.80,101543.10,101601.20,101.340,1734177779999,10294558.01650,3178,52.853,5369080.38260,0
1734177780000,101601.10,101611.40,101556.70,101556.80,87.150,1734177959999,8853709.12860,1998,9.310,945811.41180,0
1734177960000,101556.70,101556.80,101462.50,101462.50,144.644,1734178139999,14682693.68490,3350,29.043,2948060.54110,0
1734178140000,101462.50,101462.60,101423.60,101436.10,126.130,1734178319999,12794616.86020,3037,50.270,5099241.72590,0
1734178320000,101436.20,101492.00,101435.10,101484.80,128.612,1734178499999,13048079.51220,4384,80.877,8205077.73780,0
1734178500000,101484.70,101550.80,101479.70,101550.70,90.669,1734178679999,9205033.62170,3108,66.340,6734997.21700,0
1734178680000,101550.70,101590.30,101500.00,101584.80,220.060,1734178859999,22347820.99300,3928,149.943,15226978.49870,0
1734178860000,101584.90,101584.90,101475.50,101495.20,93.947,1734179039999,9537693.74520,2755,29.447,2989189.72630,0
1734179040000,101495.10,101495.20,101449.70,101449.70,67.424,1734179219999,6840652.34080,2251,27.706,2810990.96050,0
1734179220000,101449.70,101454.50,101395.50,101430.30,186.325,1734179399999,18896816.17520,4599,93.311,9463121.78010,0
1734179400000,101430.30,101430.40,101320.50,101340.50,523.108,1734179579999,53021793.56910,8263,146.425,14842016.92890,0
1734179580000,101340.50,101399.10,101313.60,101328.40,258.346,1734179759999,26181741.29590,6809,120.608,12223077.35990,0
1734179760000,101328.40,101356.40,101300.00,101311.00,332.930,1734179939999,33733539.20210,6876,112.913,11440755.96060,0
1734179940000,101310.90,101372.70,101195.20,101372.70,797.211,1734180119999,80735926.29040,12433,336.469,34082746.16940,0
1734180120000,101372.70,101415.50,101342.20,101392.10,272.238,1734180299999,27599815.30730,5468,204.628,20746013.09410,0
1734180300000,101392.10,101413.40,101347.50,101394.80,163.898,1734180479999,16616461.83740,4609,82.703,8384922.18740,0
1734180480000,101394.80,101413.40,101300.00,101303.20,154.239,1734180659999,15631873.71360,4216,48.804,4946072.01430,0
1734180660000,101303.40,101364.50,101300.00,101310.20,141.334,1734180839999,14320786.83730,3958,74.848,7584145.09530,0
1734180840000,101310.20,101315.10,101223.40,101241.00,251.160,1734181019999,25434726.70870,6242,77.693,7868724.42920,0
1734181020000,101240.90,101323.20,101229.30,101269.80,237.458,1734181199999,24046751.74380,6055,132.931,13460823.59720,0
1734181200000,101269.70,101285.30,101213.40,101240.60,406.198,1734181379999,41125584.55390,8257,229.242,23210600.19890,0
1734181380000,101240.50,101367.90,101235.80,101355.70,301.825,1734181559999,30579239.96320,7438,207.041,20975723.07730,0
1734181560000,101355.70,101390.50,101338.00,101389.70,139.483,1734181739999,14139212.38910,3982,93.322,9459882.14990,0
1734181740000,101389.70,101389.80,101260.40,101269.80,134.369,1734181919999,13616208.31240,3993,42.610,4318586.96180,0
1734181920000,101269.80,101269.90,101183.40,101192.10,374.971,1734182099999,37955231.57730,7525,145.176,14695296.22340,0
1734182100000,101192.00,101249.60,100958.00,101054.70,1871.247,1734182279999,189121298.48180,18754,838.328,84718876.81740,0
1734182280000,101054.70,101127.70,100888.00,100939.20,1551.280,1734182459999,156661562.19390,25662,572.360,57808455.62080,0
1734182460000,100939.30,100997.00,100796.00,100797.70,1529.608,1734182639999,154282271.57550,20233,457.473,46144432.12520,0
1734182640000,100797.70,101060.80,100777.00,100944.30,978.985,1734182819999,98771114.62160,18814,420.123,42390459.79750,0
1734182820000,100944.20,101066.10,100876.70,101020.10,361.114,1734182999999,36464516.16850,9524,184.767,18658542.83160,0
1734183000000,101020.10,101131.20,100997.80,101119.10,436.599,1734183179999,44133595.56250,9982,273.215,27618811.57330,0
1734183180000,101119.10,101135.00,101040.30,101040.40,479.997,1734183359999,48531534.76950,8680,157.148,15890027.06670,0
1734183360000,101040.30,101151.60,100959.90,101150.10,734.978,1734183539999,74265259.35300,11807,410.823,41518273.62500,0
1734183540000,101150.00,101224.80,101059.30,101224.80,878.213,1734183719999,88837400.42670,7734,289.850,29324805.74000,0
1734183720000,101224.80,101254.40,101099.80,101250.00,576.968,1734183899999,58380750.90960,7521,246.393,24933963.47180,0
1734183900000,101250.10,101261.80,101156.80,101216.80,320.014,1734184079999,32388814.12550,6047,177.356,17949482.50610,0
